id,control,rep,metric,original,control_value,delta
R2,shuffle,19,phase_jump_count,3,3,0
R2,shuffle,20,self_retention,0.58790586088134,0.22888640310853375,0.35901945777280625
R2,shuffle,20,transition_entropy_norm,0.4266544443633422,0.6665432507172506,-0.2398888063539084
R2,shuffle,20,irreversibility,0.054568602631656415,0.09961437696859085,-0.045045774336934435
R2,shuffle,20,metastability_slem,0.9122397156715284,0.12957097935820805,0.7826687363133203
R2,shuffle,20,phase_jump_count,3,5,-2
R2,shuffle,21,self_retention,0.58790586088134,0.23327990382688843,0.35462595705445155
R2,shuffle,21,transition_entropy_norm,0.4266544443633422,0.6643430788056,-0.23768863444225774
R2,shuffle,21,irreversibility,0.054568602631656415,0.13786816269284713,-0.08329956006119071
R2,shuffle,21,metastability_slem,0.9122397156715284,0.11969981978713357,0.7925398958843948
R2,shuffle,21,phase_jump_count,3,7,-4
R2,shuffle,22,self_retention,0.58790586088134,0.19725851360034266,0.39064734728099737
R2,shuffle,22,transition_entropy_norm,0.4266544443633422,0.6693711507940571,-0.24271670643071486
R2,shuffle,22,irreversibility,0.054568602631656415,0.08781323623902335,-0.03324463360736693
R2,shuffle,22,metastability_slem,0.9122397156715284,0.1553143324472681,0.7569253832242603
R2,shuffle,22,phase_jump_count,3,7,-4
R2,shuffle,23,self_retention,0.58790586088134,0.2190700016786973,0.3688358592026427
R2,shuffle,23,transition_entropy_norm,0.4266544443633422,0.6689014747111397,-0.2422470303477975
R2,shuffle,23,irreversibility,0.054568602631656415,0.12443343965083094,-0.06986483701917452
R2,shuffle,23,metastability_slem,0.9122397156715284,0.1053941716297248,0.8068455440418036
R2,shuffle,23,phase_jump_count,3,3,0
R2,shuffle,24,self_retention,0.58790586088134,0.21744484900406938,0.37046101187727065
R2,shuffle,24,transition_entropy_norm,0.4266544443633422,0.6627234348832823,-0.23606899051994013
R2,shuffle,24,irreversibility,0.054568602631656415,0.07619404583422575,-0.02162544320256933
R2,shuffle,24,metastability_slem,0.9122397156715284,0.13771197460155443,0.774527741069974
R2,shuffle,24,phase_jump_count,3,8,-5
